subjectid;fake_cpr;sex;age;Ethnicity;DODRace;WritingPreference;Installation;Component;Branch;Heightin;weightkg;earlength;footlength;handlength;handbreadth;hipbreadth;chestbreadth;thighcircumference;waistcircumference;anklecircumference;bicepscircumference;calfcircumference;span
2828;220984-7223;Male;26;Honduran;3;Right hand;Fort Stewart;Regular Army;Combat Support;71;746,000000000000;63;277;198;92;321;271,000000000000;568,000000000000;819,000000000000;213,00;370,000000000000;355,000000000000;1874
4440;231090-9183;Male;20;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;71;775,000000000000;58;268;197;85;335;283,000000000000;605,000000000000;855,000000000000;207,00;360,000000000000;341,000000000000;1884
1111;190392-5479;Male;19;Filipino;4;Right hand;Fort Stewart;Regular Army;Combat Service Support;71;720,000000000000;61;270;197;85;314;261,000000000000;553,000000000000;735,000000000000;227,00;330,000000000000;373,000000000000;1852
4172;150285-6075;Male;26;Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Arms;69;641,000000000000;67;278;195;88;316;270,000000000000;522,000000000000;781,000000000000;207,00;330,000000000000;346,000000000000;1808
308;180585-8155;Male;26;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;72;842,000000000000;56;281;201;86;344;267,000000000000;649,000000000000;870,000000000000;226,00;344,000000000000;381,000000000000;1973
5206;160791-1967;Man;20;NA;1;Right hand;Fort Stewart;Regular Army;Combat Arms;72;733,000000000000;60;268;192;87;328;300,000000000000;568,000000000000;807,000000000000;223,00;320,000000000000;357,000000000000;1859
1096;220988-3523;Man;22;NA;1;Left hand;Fort Stewart;Regular Army;Combat Arms;71;955,000000000000;59;274;190;88;351;314,000000000000;668,000000000000;972,000000000000;240,00;366,000000000000;398,000000000000;1904
4854;300788-8777;Male;23;NA;1;Right hand;Fort Stewart;Regular Army;Combat Arms;69;1219,000000000000;59;274;186;93;387;315,000000000000;755,000000000000;1224,000000000000;260,00;440,000000000000;467,000000000000;1873
5096;070491-9931;Male;20;NA;1;Right hand;Fort Stewart;Regular Army;Combat Arms;72;847,000000000000;64;277;197;85;345;287,000000000000;607,000000000000;905,000000000000;254,00;328,000000000000;418,000000000000;1889
3078;020689-7395;Man;22;NA;1;Right hand;Fort Stewart;Regular Army;Combat Arms;73;896,000000000000;63;269;196;92;373;288,000000000000;678,000000000000;920,000000000000;252,00;334,000000000000;399,000000000000;1913
1722;050588-5161;Male;23;NA;1;Right hand;Fort Stewart;Regular Army;Combat Arms;73;1158,000000000000;67;283;194;96;368;322,000000000000;728,000000000000;1105,000000000000;258,00;427,000000000000;452,000000000000;1867
131;290372-2733;Man;39;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;69;857,000000000000;57;272;202;89;328;298,000000000000;651,000000000000;917,000000000000;220,00;371,000000000000;394,000000000000;1832
1614;141089-4357;Male;21;Vietnamese;4;Right hand;Fort Stewart;Regular Army;Combat Service Support;69;672,000000000000;68;254;185;86;304;272,000000000000;542,000000000000;752,000000000000;215,00;330,000000000000;367,000000000000;1795
5487;290190-5441;Man;21;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;67;893,000000000000;63;274;189;88;349;292,000000000000;675,000000000000;911,000000000000;245,00;398,000000000000;417,000000000000;1824
5507;280578-8050;Female;33;Filipino;4;Right hand;Fort Stewart;Regular Army;Combat Support;61;517,000000000000;57;225;163;74;318;244,000000000000;504,000000000000;815,000000000000;197,00;290,000000000000;344,000000000000;1614
254;150977-8419;Male;33;Puerto Rican;3;Left hand;Fort Stewart;Regular Army;Combat Service Support;67;977,000000000000;69;284;196;87;354;301,000000000000;692,000000000000;1082,000000000000;217,00;388,000000000000;408,000000000000;1868
1733;260878-0899;Man;32;Caribbean Islander;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;71;822,000000000000;66;276;201;88;314;291,000000000000;602,000000000000;875,000000000000;217,00;392,000000000000;382,000000000000;1901
1913;281270-9443;Man;40;NA;2;Left hand;Fort Stewart;Regular Army;Combat Service Support;69;830,000000000000;61;264;194;86;340;279,000000000000;636,000000000000;904,000000000000;217,00;354,000000000000;378,000000000000;1878
3466;290989-8319;Male;21;Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;66;869,000000000000;72;287;193;92;348;315,000000000000;635,000000000000;946,000000000000;236,00;334,000000000000;402,000000000000;1828
4560;220467-2524;Woman;44;NA;1;Right hand;Fort Stewart;Regular Army;Combat Support;64;662,000000000000;64;242;174;80;370;267,000000000000;600,000000000000;848,000000000000;216,00;304,000000000000;369,000000000000;1701
5490;160371-0762;Woman;40;NA;1;Right hand;Fort Stewart;Regular Army;Combat Support;64;665,000000000000;67;247;170;73;342;273,000000000000;571,000000000000;797,000000000000;212,00;302,000000000000;353,000000000000;1674
3315;270982-3440;Woman;28;Korean;4;Right hand;Fort Stewart;Regular Army;Combat Support;62;613,000000000000;56;224;160;72;330;250,000000000000;593,000000000000;927,000000000000;202,00;304,000000000000;366,000000000000;1604
1246;240566-9576;Female;45;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;65;729,000000000000;65;254;180;82;365;275,000000000000;645,000000000000;986,000000000000;217,00;322,000000000000;385,000000000000;1721
430;280175-9608;Female;36;NA;1;Left hand;Fort Stewart;Regular Army;Combat Support;64;701,000000000000;59;234;167;72;385;261,000000000000;632,000000000000;884,000000000000;215,00;333,000000000000;368,000000000000;1649
593;290589-2902;Woman;22;Korean;4;Right hand;Fort Stewart;Regular Army;Combat Service Support;59;426,000000000000;52;223;161;71;300;236,000000000000;517,000000000000;673,000000000000;191,00;242,000000000000;333,000000000000;1455
5274;170179-9434;Female;32;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;69;729,000000000000;64;266;192;87;373;268,000000000000;604,000000000000;810,000000000000;214,00;310,000000000000;372,000000000000;1848
890;020369-6418;Female;42;NA;1;Left hand;Fort Stewart;Regular Army;Combat Support;64;761,000000000000;64;233;170;77;366;270,000000000000;663,000000000000;933,000000000000;250,00;326,000000000000;409,000000000000;1635
4614;260372-2212;Woman;39;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;64;719,000000000000;56;242;175;74;369;244,000000000000;672,000000000000;995,000000000000;196,00;329,000000000000;383,000000000000;1694
2259;151085-9442;Female;25;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;67;794,000000000000;59;261;180;87;384;260,000000000000;672,000000000000;966,000000000000;227,00;339,000000000000;389,000000000000;1728
627;240363-2744;Female;48;NA;1;Right hand;Fort Stewart;Regular Army;Combat Support;65;705,000000000000;67;249;180;78;371;280,000000000000;597,000000000000;874,000000000000;221,00;299,000000000000;372,000000000000;1636
30;210270-7898;Female;41;NA;1;Right hand;Fort Stewart;Regular Army;Combat Support;63;727,000000000000;53;225;159;77;363;275,000000000000;632,000000000000;1013,000000000000;211,00;346,000000000000;393,000000000000;1603
2286;050691-1583;Man;20;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;70;760,000000000000;63;267;187;90;341;286,000000000000;598,000000000000;885,000000000000;228,00;349,000000000000;374,000000000000;1832
604;180185-4199;Man;26;Mexican;1;Right hand;Fort Stewart;Regular Army;Combat Arms;65;801,000000000000;70;252;171;84;334;279,000000000000;639,000000000000;915,000000000000;242,00;364,000000000000;403,000000000000;1672
1120;121186-6643;Male;24;NA;2;Left hand;Fort Stewart;Regular Army;Combat Service Support;70;689,000000000000;58;269;194;87;327;254,000000000000;548,000000000000;739,000000000000;222,00;317,000000000000;378,000000000000;1907
1844;020788-4367;Male;23;Puerto Rican;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;66;695,000000000000;62;252;176;84;309;270,000000000000;572,000000000000;776,000000000000;217,00;375,000000000000;350,000000000000;1781
2943;300677-8637;Male;34;Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Support;66;793,000000000000;63;266;179;84;342;268,000000000000;618,000000000000;961,000000000000;227,00;362,000000000000;376,000000000000;1683
791;180783-8823;Male;28;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;74;994,000000000000;69;291;207;93;362;314,000000000000;672,000000000000;1042,000000000000;246,00;360,000000000000;413,000000000000;2008
5425;290685-9421;Male;26;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;67;869,000000000000;70;254;174;85;367;277,000000000000;703,000000000000;1028,000000000000;242,00;358,000000000000;411,000000000000;1746
4379;170585-8469;Male;26;NA;2;Left hand;Fort Stewart;Regular Army;Combat Service Support;74;806,000000000000;58;296;216;90;327;304,000000000000;559,000000000000;828,000000000000;239,00;344,000000000000;376,000000000000;2104
5450;071183-4825;Male;27;NA;2;Left hand;Fort Stewart;Regular Army;Combat Service Support;68;986,000000000000;62;279;201;89;369;292,000000000000;718,000000000000;952,000000000000;236,00;444,000000000000;429,000000000000;1916
760;071288-3675;Male;22;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;71;868,000000000000;61;256;183;87;363;291,000000000000;628,000000000000;1012,000000000000;235,00;335,000000000000;408,000000000000;1777
2711;260581-5423;Male;30;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;68;761,000000000000;57;250;187;84;301;266,000000000000;594,000000000000;860,000000000000;221,00;353,000000000000;390,000000000000;1852
3407;220571-3523;Male;40;NA;2;Left hand;Fort Stewart;Regular Army;Combat Support;75;719,000000000000;60;284;204;87;317;258,000000000000;572,000000000000;761,000000000000;216,00;327,000000000000;358,000000000000;1953
4403;200688-0097;Man;23;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;65;727,000000000000;62;265;187;86;309;262,000000000000;582,000000000000;802,000000000000;216,00;354,000000000000;381,000000000000;1798
4773;070787-6927;Male;24;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;74;1265,000000000000;73;281;200;96;418;320,000000000000;788,000000000000;1142,000000000000;278,00;424,000000000000;440,000000000000;1963
67;270888-3235;Man;22;Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;68;818,000000000000;74;250;185;82;334;296,000000000000;596,000000000000;1061,000000000000;204,00;359,000000000000;336,000000000000;1778
5696;290385-9559;Male;26;Chinese;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;68;875,000000000000;68;265;190;87;361;314,000000000000;631,000000000000;1053,000000000000;223,00;368,000000000000;400,000000000000;1816
3649;020390-3887;Man;21;Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;69;801,000000000000;72;257;189;88;320;288,000000000000;563,000000000000;916,000000000000;233,00;342,000000000000;387,000000000000;1822
1981;011181-8623;Male;29;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;74;1123,000000000000;61;300;210;91;358;288,000000000000;730,000000000000;1103,000000000000;250,00;406,000000000000;428,000000000000;1985
2052;101184-9288;Female;26;NA;1;Right hand;Fort Stewart;Regular Army;Combat Support;63;609,000000000000;59;254;173;81;343;249,000000000000;606,000000000000;735,000000000000;218,00;293,000000000000;357,000000000000;1689
4783;080380-3088;Woman;31;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;63;800,000000000000;60;243;181;77;390;265,000000000000;693,000000000000;1072,000000000000;211,00;376,000000000000;394,000000000000;1676
2816;230789-5864;Female;22;Cuban;3;Right hand;Fort Stewart;Regular Army;Combat Support;62;625,000000000000;55;230;158;73;361;258,000000000000;609,000000000000;834,000000000000;220,00;294,000000000000;368,000000000000;1602
681;130582-6068;Female;29;Puerto Rican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;60;768,000000000000;62;228;168;72;403;250,000000000000;697,000000000000;1065,000000000000;233,00;343,000000000000;404,000000000000;1590
4613;091186-2322;Female;24;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;63;578,000000000000;60;228;164;75;333;240,000000000000;593,000000000000;818,000000000000;200,00;301,000000000000;353,000000000000;1612
5824;250582-1756;Female;29;Japanese;2;Right hand;Fort Stewart;Regular Army;Combat Arms;65;639,000000000000;61;249;187;75;333;247,000000000000;587,000000000000;828,000000000000;210,00;294,000000000000;368,000000000000;1736
2666;140987-7665;Male;23;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;71;725,000000000000;63;269;195;90;324;274,000000000000;573,000000000000;900,000000000000;220,00;310,000000000000;346,000000000000;1839
1710;070375-8054;Female;36;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;66;749,000000000000;62;256;196;84;341;287,000000000000;649,000000000000;945,000000000000;221,00;331,000000000000;378,000000000000;1764
1286;160979-6342;Female;31;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;61;650,000000000000;54;237;177;78;343;268,000000000000;604,000000000000;900,000000000000;217,00;318,000000000000;380,000000000000;1676
1114;291069-6542;Female;41;Cherokee;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;66;633,000000000000;64;252;185;76;356;240,000000000000;616,000000000000;831,000000000000;195,00;286,000000000000;344,000000000000;1735
4467;260188-9806;Female;23;Puerto Rican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;61;526,000000000000;55;242;174;72;325;238,000000000000;554,000000000000;822,000000000000;197,00;292,000000000000;325,000000000000;1651
5801;210968-3772;Female;42;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;66;766,000000000000;60;244;172;81;391;282,000000000000;671,000000000000;1021,000000000000;211,00;358,000000000000;392,000000000000;1671
876;140576-4526;Woman;35;NA;2;Left hand;Fort Stewart;Regular Army;Combat Support;68;934,000000000000;59;256;180;77;394;302,000000000000;714,000000000000;1157,000000000000;231,00;390,000000000000;412,000000000000;1806
2390;271280-6784;Female;30;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;62;667,000000000000;62;248;181;70;360;283,000000000000;635,000000000000;861,000000000000;204,00;316,000000000000;362,000000000000;1688
5746;160986-6930;Woman;24;Japanese Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;64;622,000000000000;57;240;177;75;333;261,000000000000;603,000000000000;765,000000000000;235,00;311,000000000000;373,000000000000;1600
5030;110577-3566;Woman;34;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;66;942,000000000000;55;254;184;84;358;312,000000000000;672,000000000000;1085,000000000000;224,00;383,000000000000;403,000000000000;1796
5698;070685-6852;Woman;26;Filipino Mexican;3;Right hand;Fort Stewart;Regular Army;Combat Service Support;63;641,000000000000;59;242;175;75;354;254,000000000000;579,000000000000;880,000000000000;216,00;306,000000000000;370,000000000000;1680
922;311080-4840;Female;30;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;60;692,000000000000;53;224;176;71;358;262,000000000000;659,000000000000;1012,000000000000;191,00;318,000000000000;353,000000000000;1638
5256;250977-7708;Female;33;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;65;646,000000000000;58;241;167;80;354;270,000000000000;605,000000000000;831,000000000000;221,00;296,000000000000;372,000000000000;1741
3577;150568-2738;Female;43;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;62;525,000000000000;67;243;178;78;323;253,000000000000;536,000000000000;797,000000000000;210,00;274,000000000000;368,000000000000;1611
5583;201278-1014;Woman;32;Blackfoot;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;64;490,000000000000;69;241;174;75;320;213,000000000000;495,000000000000;762,000000000000;184,00;240,000000000000;298,000000000000;1620
655;210380-8992;Woman;31;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;62;749,000000000000;53;238;179;78;372;268,000000000000;696,000000000000;922,000000000000;202,00;352,000000000000;390,000000000000;1613
2960;021284-1504;Woman;26;NA;1;Right hand;Fort Stewart;Regular Army;Combat Service Support;70;852,000000000000;60;268;187;85;384;278,000000000000;654,000000000000;1035,000000000000;238,00;317,000000000000;396,000000000000;1827
2825;071074-4706;Female;36;NA;2;Right hand;Fort Stewart;Regular Army;Combat Support;64;772,000000000000;56;252;191;75;373;258,000000000000;688,000000000000;1012,000000000000;233,00;348,000000000000;407,000000000000;1705
1644;150979-2160;Female;31;NA;2;Right hand;Fort Stewart;Regular Army;Combat Service Support;62;643,000000000000;58;254;183;74;337;257,000000000000;617,000000000000;864,000000000000;198,00;321,000000000000;346,000000000000;1684
5219;191281-3742;Female;29;NA;1;Right hand;Fort Stewart;Regular Army;Combat Support;63;722,000000000000;64;227;173;78;371;267,000000000000;686,000000000000;962,000000000000;204,00;348,000000000000;378,000000000000;1608
